Ürün Adı,Yıl_Ay_Min,Yıl_Ay_Max,Olumlu Yorum Sayısı,Toplam Yorum Sayısı,Olumlu Oranı
TRENDYOLMİLLA Çok Renkli Çiçekli Eteği Volanlı Skater/Belden Açılan Şifon Mini Astarlı Dokuma Elbise TWOSS22EL2772,2024-08,2025-01,21,26,0.8076923076923077
Trendyol Curve Antrasit Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-03,2023-05,13,15,0.8666666666666667
Trendyol Curve Antrasit Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-06,2023-08,56,66,0.8484848484848485
Trendyol Curve Antrasit Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-09,2023-11,15,16,0.9375
Trendyol Curve Antrasit Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-12,2024-12,15,20,0.75
Trendyol Curve Bordo Dokuma Yırtmaçlı Elbise TBBSS22AH0012,2023-01,2023-03,6,7,0.8571428571428571
Trendyol Curve Bordo Dokuma Yırtmaçlı Elbise TBBSS22AH0012,2023-04,2023-06,45,46,0.9782608695652174
Trendyol Curve Bordo Dokuma Yırtmaçlı Elbise TBBSS22AH0012,2023-07,2023-09,29,35,0.8285714285714286
Trendyol Curve Bordo Dokuma Yırtmaçlı Elbise TBBSS22AH0012,2023-10,2024-04,16,24,0.6666666666666666
Trendyol Curve Bordo Dokuma Yırtmaçlı Elbise TBBSS22AH0012,2024-05,2024-07,27,30,0.9
Trendyol Curve Bordo Dokuma Yırtmaçlı Elbise TBBSS22AH0012,2024-08,2025-02,25,29,0.8620689655172413
Trendyol Curve Bordo Örme Drape Detaylı Maxi/Uzun Abiye Elbise TBBSS22AD00000,2022-07,2022-09,16,19,0.8421052631578947
Trendyol Curve Bordo Örme Drape Detaylı Maxi/Uzun Abiye Elbise TBBSS22AD00000,2022-10,2022-12,7,10,0.7
Trendyol Curve Bordo Örme Drape Detaylı Maxi/Uzun Abiye Elbise TBBSS22AD00000,2023-01,2023-05,14,17,0.8235294117647058
Trendyol Curve Bordo Örme Drape Detaylı Maxi/Uzun Abiye Elbise TBBSS22AD00000,2023-06,2023-08,27,32,0.84375
Trendyol Curve Bordo Örme Drape Detaylı Maxi/Uzun Abiye Elbise TBBSS22AD00000,2023-09,2024-05,11,11,1.0
Trendyol Curve Bordo Örme Drape Detaylı Maxi/Uzun Abiye Elbise TBBSS22AD00000,2024-06,2025-02,21,25,0.84
Trendyol Curve Camel Maxi/Uzun Boy Yırtmaçlı Yazlık Leopar Desenli Dokuma Elbise TBBSS24AH00136,2024-03,2024-05,6,7,0.8571428571428571
Trendyol Curve Camel Maxi/Uzun Boy Yırtmaçlı Yazlık Leopar Desenli Dokuma Elbise TBBSS24AH00136,2024-06,2024-08,58,61,0.9508196721311476
Trendyol Curve Camel Maxi/Uzun Boy Yırtmaçlı Yazlık Leopar Desenli Dokuma Elbise TBBSS24AH00136,2024-09,2025-03,15,15,1.0
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2022-04,2022-06,24,26,0.9230769230769232
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2022-07,2022-09,93,108,0.8611111111111112
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2022-10,2022-12,21,25,0.84
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2023-01,2023-04,12,13,0.9230769230769232
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2023-05,2023-07,58,66,0.8787878787878788
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2023-08,2023-11,9,10,0.9
Trendyol Curve Floral Desenli Kemerli Mini Dokuma Elbise TBBSS22EL00039,2024-04,2025-03,11,13,0.8461538461538461
Trendyol Curve Fuşya Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2023-04,2023-06,23,28,0.8214285714285714
Trendyol Curve Fuşya Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2023-07,2023-09,34,37,0.918918918918919
Trendyol Curve Fuşya Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2023-10,2024-05,21,26,0.8076923076923077
Trendyol Curve Fuşya Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2024-06,2025-03,17,20,0.85
Trendyol Curve Fuşya Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2022-04,2022-06,25,29,0.8620689655172413
Trendyol Curve Fuşya Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2022-07,2022-09,35,37,0.945945945945946
Trendyol Curve Fuşya Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2022-10,2022-12,25,32,0.78125
Trendyol Curve Fuşya Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-01,2023-04,10,15,0.6666666666666666
Trendyol Curve Fuşya Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-05,2023-07,41,45,0.9111111111111112
Trendyol Curve Fuşya Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-08,2024-09,12,13,0.9230769230769231
Trendyol Curve Fuşya Kruvaze Yaka Askılı Örme Elbise TBBSS22EL1565,2022-04,2022-06,29,31,0.935483870967742
Trendyol Curve Fuşya Kruvaze Yaka Askılı Örme Elbise TBBSS22EL1565,2022-07,2023-02,53,54,0.9814814814814815
Trendyol Curve Fuşya Kruvaze Yaka Askılı Örme Elbise TBBSS22EL1565,2023-04,2023-06,21,24,0.875
Trendyol Curve Fuşya Kruvaze Yaka Askılı Örme Elbise TBBSS22EL1565,2023-07,2023-12,42,45,0.9333333333333333
Trendyol Curve Fuşya Kruvaze Yaka Askılı Örme Elbise TBBSS22EL1565,2024-05,2024-11,14,14,1.0
Trendyol Curve Fuşya V Yaka Volanlı Örme Büyük Beden Elbise TBBSS23AH00030,2023-04,2023-06,19,21,0.9047619047619048
Trendyol Curve Fuşya V Yaka Volanlı Örme Büyük Beden Elbise TBBSS23AH00030,2023-07,2023-09,49,54,0.9074074074074074
Trendyol Curve Fuşya V Yaka Volanlı Örme Büyük Beden Elbise TBBSS23AH00030,2023-10,2024-04,12,12,1.0
Trendyol Curve Fuşya V Yaka Volanlı Örme Büyük Beden Elbise TBBSS23AH00030,2024-05,2024-07,17,18,0.9444444444444444
Trendyol Curve Fuşya V Yaka Volanlı Örme Büyük Beden Elbise TBBSS23AH00030,2024-09,2025-03,10,13,0.7692307692307693
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2022-03,2022-05,91,100,0.91
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2022-06,2022-08,67,75,0.8933333333333333
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2022-09,2022-11,12,13,0.9230769230769232
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2023-02,2023-04,17,19,0.8947368421052632
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2023-05,2023-07,48,49,0.979591836734694
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2023-08,2024-04,11,12,0.9166666666666666
Trendyol Curve Gipe ve Düğme Detaylı Dokuma Elbise,2024-05,2024-12,13,14,0.9285714285714286
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2022-03,2022-05,32,41,0.7804878048780488
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2022-06,2022-08,38,43,0.8837209302325582
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2022-09,2022-11,15,19,0.7894736842105263
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2022-12,2023-03,9,10,0.9
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2023-04,2023-06,21,24,0.875
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2023-07,2023-09,12,13,0.9230769230769232
Trendyol Curve Indigo Kuşaklı Dokuma Elbise TBBSS22EL1670,2023-11,2025-02,10,11,0.9090909090909091
Trendyol Curve Kahverengi A-line Dokuma Elbise TBBSS24AH00052,2024-03,2024-06,24,27,0.8888888888888888
Trendyol Curve Kahverengi A-line Dokuma Elbise TBBSS24AH00052,2024-07,2024-12,53,58,0.9137931034482759
Trendyol Curve Kahverengi Büzgü Detaylı Midi Örme Elbise TBBSS24AH00080,2024-03,2024-05,2,5,0.4
Trendyol Curve Kahverengi Büzgü Detaylı Midi Örme Elbise TBBSS24AH00080,2024-06,2024-08,48,61,0.7868852459016393
Trendyol Curve Kahverengi Büzgü Detaylı Midi Örme Elbise TBBSS24AH00080,2024-09,2025-03,46,52,0.8846153846153846
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2022-08,2022-10,7,7,1.0
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2022-11,2023-01,21,24,0.875
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2023-02,2023-04,23,27,0.8518518518518519
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2023-05,2023-07,9,11,0.8181818181818182
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2023-08,2023-10,24,27,0.8888888888888888
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2023-11,2024-01,53,55,0.9636363636363636
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2024-02,2024-11,10,10,1.0
Trendyol Curve Koyu Kahverengi Polo Yaka Fitilli Triko Elbise TBBAW23AH00002,2024-12,2025-03,11,11,1.0
Trendyol Curve Koyu Mavi Comfort Denim Büyük Beden Elbise TBBSS24AH00206,2024-05,2024-07,18,19,0.9473684210526316
Trendyol Curve Koyu Mavi Comfort Denim Büyük Beden Elbise TBBSS24AH00206,2024-08,2024-10,58,62,0.935483870967742
Trendyol Curve Koyu Mavi Comfort Denim Büyük Beden Elbise TBBSS24AH00206,2024-11,2025-03,29,36,0.8055555555555556
Trendyol Curve Koyu Mavi Kuşak Detaylı Mini Denim Gömlek Elbise TBBSS24AH00124,2024-04,2024-06,13,21,0.6190476190476191
Trendyol Curve Koyu Mavi Kuşak Detaylı Mini Denim Gömlek Elbise TBBSS24AH00124,2024-07,2025-02,47,49,0.9591836734693877
Trendyol Curve Kırmızı Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2022-11,2023-01,18,23,0.782608695652174
Trendyol Curve Kırmızı Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2023-02,2023-04,51,65,0.7846153846153846
Trendyol Curve Kırmızı Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2023-05,2023-07,29,35,0.8285714285714286
Trendyol Curve Kırmızı Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2023-08,2024-03,12,14,0.8571428571428571
Trendyol Curve Kırmızı Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2024-04,2024-09,15,17,0.8823529411764706
Trendyol Curve Kırmızı Büyük Beden Astarsız Truvakar Kol Mini/Kısa Boy Dokuma Ceket Elbise TBBAW23AH00042,2024-10,2025-03,13,16,0.8125
Trendyol Curve Kırmızı Puantiye Desenli Dokuma Elbise TBBSS22EL1712,2022-04,2022-06,24,27,0.8888888888888888
Trendyol Curve Kırmızı Puantiye Desenli Dokuma Elbise TBBSS22EL1712,2022-07,2022-09,47,55,0.8545454545454545
Trendyol Curve Kırmızı Puantiye Desenli Dokuma Elbise TBBSS22EL1712,2022-10,2022-12,18,19,0.9473684210526316
Trendyol Curve Kırmızı Puantiye Desenli Dokuma Elbise TBBSS22EL1712,2023-02,2023-05,12,16,0.75
Trendyol Curve Kırmızı Puantiye Desenli Dokuma Elbise TBBSS22EL1712,2023-06,2023-11,28,33,0.8484848484848485
Trendyol Curve Kırmızı Puantiye Desenli Dokuma Elbise TBBSS22EL1712,2024-05,2025-02,15,19,0.7894736842105263
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2022-03,2022-05,30,35,0.8571428571428571
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2022-06,2022-08,32,41,0.7804878048780488
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2022-09,2023-04,18,22,0.8181818181818182
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2023-05,2023-11,21,24,0.875
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2024-04,2024-06,12,13,0.9230769230769232
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2024-07,2024-09,13,16,0.8125
Trendyol Curve Lacivert Dokuma Yakası Detaylı Elbise TBBSS22AH0246,2024-10,2025-02,15,18,0.8333333333333334
Trendyol Curve Lacivert Çiçek Desenli Dokuma Yırtmaç Detaylı Elbise TBBSS22EL1612,2022-05,2022-10,21,25,0.84
Trendyol Curve Lacivert Çiçek Desenli Dokuma Yırtmaç Detaylı Elbise TBBSS22EL1612,2022-12,2023-04,15,16,0.9375
Trendyol Curve Lacivert Çiçek Desenli Dokuma Yırtmaç Detaylı Elbise TBBSS22EL1612,2023-05,2023-07,66,74,0.8918918918918919
Trendyol Curve Lacivert Çiçek Desenli Dokuma Yırtmaç Detaylı Elbise TBBSS22EL1612,2023-08,2024-03,29,29,1.0
Trendyol Curve Lacivert Çiçek Desenli Dokuma Yırtmaç Detaylı Elbise TBBSS22EL1612,2024-04,2025-03,23,23,1.0
Trendyol Curve Mavi A-line Kruvaze Yaka Çiçek Desenli Yazlık Örme Elbise TBBSS22AH00000,2022-04,2022-06,58,60,0.9666666666666668
Trendyol Curve Mavi A-line Kruvaze Yaka Çiçek Desenli Yazlık Örme Elbise TBBSS22AH00000,2022-07,2022-12,19,21,0.9047619047619048
Trendyol Curve Mavi A-line Kruvaze Yaka Çiçek Desenli Yazlık Örme Elbise TBBSS22AH00000,2023-04,2023-06,17,19,0.8947368421052632
Trendyol Curve Mavi A-line Kruvaze Yaka Çiçek Desenli Yazlık Örme Elbise TBBSS22AH00000,2023-07,2023-09,39,42,0.9285714285714286
Trendyol Curve Mavi A-line Kruvaze Yaka Çiçek Desenli Yazlık Örme Elbise TBBSS22AH00000,2023-10,2023-12,9,11,0.8181818181818182
Trendyol Curve Mavi A-line Kruvaze Yaka Çiçek Desenli Yazlık Örme Elbise TBBSS22AH00000,2024-05,2024-12,17,19,0.8947368421052632
Trendyol Curve Mavi Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-02,2023-04,11,12,0.9166666666666666
Trendyol Curve Mavi Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-05,2023-07,59,66,0.8939393939393939
Trendyol Curve Mavi Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2023-08,2024-02,22,24,0.9166666666666666
Trendyol Curve Mavi Belden Açılan/Skater V Yaka Denim Elbise TBBSS23AH00078,2024-03,2025-03,8,11,0.7272727272727273
Trendyol Curve Mavi Dokuma Beli Lastik ve Düğme Detaylı Elbise TBBSS22EL1563,2023-01,2023-03,1,3,0.3333333333333333
Trendyol Curve Mavi Dokuma Beli Lastik ve Düğme Detaylı Elbise TBBSS22EL1563,2023-04,2023-06,21,24,0.875
Trendyol Curve Mavi Dokuma Beli Lastik ve Düğme Detaylı Elbise TBBSS22EL1563,2023-07,2023-09,23,26,0.8846153846153846
Trendyol Curve Mavi Dokuma Beli Lastik ve Düğme Detaylı Elbise TBBSS22EL1563,2023-10,2024-05,6,10,0.6
Trendyol Curve Mavi Dokuma Beli Lastik ve Düğme Detaylı Elbise TBBSS22EL1563,2024-06,2025-01,15,18,0.8333333333333334
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2022-05,2022-07,41,45,0.9111111111111112
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2022-08,2023-01,30,32,0.9375
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-02,2023-04,8,10,0.8
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-05,2023-07,30,32,0.9375
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-08,2023-10,16,17,0.9411764705882352
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2024-02,2024-06,12,14,0.8571428571428571
Trendyol Curve Mavi Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2024-07,2025-02,13,19,0.6842105263157895
Trendyol Curve Mavi Örme Cut-Out ve Büzgü Detaylı Çiçek Desenli Yazlık Örme Elbise TBBSS22AH0142,2022-03,2022-05,25,29,0.8620689655172413
Trendyol Curve Mavi Örme Cut-Out ve Büzgü Detaylı Çiçek Desenli Yazlık Örme Elbise TBBSS22AH0142,2022-06,2022-08,26,27,0.9629629629629628
Trendyol Curve Mavi Örme Cut-Out ve Büzgü Detaylı Çiçek Desenli Yazlık Örme Elbise TBBSS22AH0142,2022-09,2023-04,25,26,0.9615384615384616
Trendyol Curve Mavi Örme Cut-Out ve Büzgü Detaylı Çiçek Desenli Yazlık Örme Elbise TBBSS22AH0142,2023-05,2024-07,16,16,1.0
Trendyol Curve Mavi Örme Cut-Out ve Büzgü Detaylı Çiçek Desenli Yazlık Örme Elbise TBBSS22AH0142,2024-08,2025-03,17,20,0.85
Trendyol Curve Mint Kemerli Dokuma Gömlek Elbise TBBSS23AH00277,2023-07,2024-03,26,32,0.8125
Trendyol Curve Mint Kemerli Dokuma Gömlek Elbise TBBSS23AH00277,2024-04,2024-06,12,24,0.5
Trendyol Curve Mint Kemerli Dokuma Gömlek Elbise TBBSS23AH00277,2024-07,2024-09,14,16,0.875
Trendyol Curve Mint Kemerli Dokuma Gömlek Elbise TBBSS23AH00277,2024-10,2025-02,7,10,0.7
Trendyol Curve Mor Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-02,2023-04,11,12,0.9166666666666666
Trendyol Curve Mor Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-05,2023-07,11,13,0.8461538461538461
Trendyol Curve Mor Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2023-08,2024-04,21,25,0.84
Trendyol Curve Mor Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2024-05,2024-07,11,15,0.7333333333333333
Trendyol Curve Mor Kare Yaka Balon Kollu Dokuma Yırtmaçlı Astarlı Şifon Elbise TBBSS22AH0012,2024-08,2025-03,16,19,0.8421052631578947
Trendyol Curve Pembe Astarlı Şifon Çiçekli Kare Yaka Balon Kol Dokuma Büyük Beden Elbise TBBSS24AH00189,2024-04,2024-06,55,65,0.8461538461538461
Trendyol Curve Pembe Astarlı Şifon Çiçekli Kare Yaka Balon Kol Dokuma Büyük Beden Elbise TBBSS24AH00189,2024-07,2024-12,17,21,0.8095238095238095
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2022-03,2022-05,27,34,0.7941176470588235
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2022-06,2022-08,21,28,0.75
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2022-09,2022-11,17,18,0.9444444444444444
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2022-12,2023-04,10,12,0.8333333333333334
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2023-05,2023-07,25,28,0.8928571428571429
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2023-08,2023-10,13,16,0.8125
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2024-06,2024-08,34,40,0.85
Trendyol Curve Siyah A-Line Dokuma Cep Detaylı Elbise TBBSS22EL1598,2024-09,2025-03,26,28,0.9285714285714286
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2022-11,2023-01,7,7,1.0
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2023-04,2023-06,23,25,0.92
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2023-07,2023-09,76,80,0.95
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2023-10,2023-12,12,13,0.9230769230769232
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2024-03,2024-05,20,22,0.9090909090909092
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2024-06,2024-08,36,38,0.9473684210526316
Trendyol Curve Siyah Askılı A-Kesim/Çan Dantelli Uzun Abiye/Mezuniyet/Nişan/Gece Elbisesi TBBAW23AH00187,2024-09,2025-03,15,16,0.9375
Trendyol Curve Siyah Ayarlanabilir Askılı Vücuda Oturan Midi/Orta Boy Dokuma Büyük Beden Elbise TBBSS22AH00039,2022-11,2023-01,14,14,1.0
Trendyol Curve Siyah Ayarlanabilir Askılı Vücuda Oturan Midi/Orta Boy Dokuma Büyük Beden Elbise TBBSS22AH00039,2023-02,2023-04,9,11,0.8181818181818182
Trendyol Curve Siyah Ayarlanabilir Askılı Vücuda Oturan Midi/Orta Boy Dokuma Büyük Beden Elbise TBBSS22AH00039,2023-05,2023-07,47,60,0.7833333333333333
Trendyol Curve Siyah Ayarlanabilir Askılı Vücuda Oturan Midi/Orta Boy Dokuma Büyük Beden Elbise TBBSS22AH00039,2023-08,2024-04,29,41,0.7073170731707317
Trendyol Curve Siyah Ayarlanabilir Askılı Vücuda Oturan Midi/Orta Boy Dokuma Büyük Beden Elbise TBBSS22AH00039,2024-05,2024-07,17,20,0.85
Trendyol Curve Siyah Ayarlanabilir Askılı Vücuda Oturan Midi/Orta Boy Dokuma Büyük Beden Elbise TBBSS22AH00039,2024-08,2025-01,20,28,0.7142857142857143
Trendyol Curve Siyah Beyaz Gömlek Yaka Uzun Kol Düğmeli Tüvit Elbise TBBAW24AH00026,2023-09,2023-11,80,87,0.9195402298850576
Trendyol Curve Siyah Beyaz Gömlek Yaka Uzun Kol Düğmeli Tüvit Elbise TBBAW24AH00026,2023-12,2024-06,16,19,0.8421052631578947
Trendyol Curve Siyah Beyaz Gömlek Yaka Uzun Kol Düğmeli Tüvit Elbise TBBAW24AH00026,2024-07,2024-10,10,11,0.9090909090909092
Trendyol Curve Siyah Beyaz Gömlek Yaka Uzun Kol Düğmeli Tüvit Elbise TBBAW24AH00026,2024-11,2025-01,39,46,0.8478260869565217
Trendyol Curve Siyah Beyaz Gömlek Yaka Uzun Kol Düğmeli Tüvit Elbise TBBAW24AH00026,2025-02,2025-03,9,10,0.9
Trendyol Curve Siyah Bisiklet Yaka Yırtmaçlı Maxi/Uzun %100 Pamuk Örme Elbise TBBSS23AH00159,2023-03,2023-05,7,8,0.875
Trendyol Curve Siyah Bisiklet Yaka Yırtmaçlı Maxi/Uzun %100 Pamuk Örme Elbise TBBSS23AH00159,2023-06,2023-08,51,55,0.9272727272727272
Trendyol Curve Siyah Bisiklet Yaka Yırtmaçlı Maxi/Uzun %100 Pamuk Örme Elbise TBBSS23AH00159,2023-09,2024-03,42,44,0.9545454545454546
Trendyol Curve Siyah Bisiklet Yaka Yırtmaçlı Maxi/Uzun %100 Pamuk Örme Elbise TBBSS23AH00159,2024-04,2024-06,30,44,0.6818181818181818
Trendyol Curve Siyah Bisiklet Yaka Yırtmaçlı Maxi/Uzun %100 Pamuk Örme Elbise TBBSS23AH00159,2024-07,2024-08,13,16,0.8125
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2022-08,2022-10,8,10,0.8
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2022-11,2023-01,87,95,0.9157894736842104
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2023-02,2023-04,74,81,0.9135802469135802
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2023-05,2023-07,95,105,0.9047619047619048
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2023-08,2023-10,16,20,0.8
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2023-11,2024-04,16,17,0.9411764705882352
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2024-05,2024-07,19,20,0.95
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2024-08,2024-10,20,20,1.0
Trendyol Curve Siyah Büyük Beden Astarsız Truvakar Kol Mini Dokuma Ceket Elbise TBBAW23AH00042,2024-11,2025-03,10,10,1.0
Trendyol Curve Siyah Büyük Beden Astarsız Uzun Kollu A-Kesim Mini Dokuma Elbise TBBAW23AH00035,2022-11,2023-01,26,30,0.8666666666666667
Trendyol Curve Siyah Büyük Beden Astarsız Uzun Kollu A-Kesim Mini Dokuma Elbise TBBAW23AH00035,2023-02,2023-04,43,46,0.9347826086956522
Trendyol Curve Siyah Büyük Beden Astarsız Uzun Kollu A-Kesim Mini Dokuma Elbise TBBAW23AH00035,2023-05,2023-07,27,34,0.7941176470588235
Trendyol Curve Siyah Büyük Beden Astarsız Uzun Kollu A-Kesim Mini Dokuma Elbise TBBAW23AH00035,2023-08,2023-10,12,17,0.7058823529411765
Trendyol Curve Siyah Büyük Beden Astarsız Uzun Kollu A-Kesim Mini Dokuma Elbise TBBAW23AH00035,2023-11,2024-07,13,15,0.8666666666666667
